trajID,t,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
81,1.75,0.694217,2.14199,0.845522,0.627683,0.735083,-0.801366,-0.286941,-3.67416,1.13764
81,1.76,0.700479,2.14916,0.837566,0.624759,0.698165,-0.789873,-0.297722,-3.70909,1.16098
81,1.77,0.706712,2.15595,0.829725,0.621728,0.660905,-0.778147,-0.308423,-3.74272,1.1841
81,1.78,0.712913,2.16238,0.822003,0.618591,0.623315,-0.766191,-0.319038,-3.77503,1.20698
81,1.79,0.719083,2.16842,0.814402,0.615348,0.585409,-0.754008,-0.329564,-3.806,1.22962
81,1.8,0.72522,2.17408,0.806924,0.612,0.5472,-0.7416,-0.34,-3.8356,1.252
81,1.81,0.731323,2.17936,0.799571,0.608548,0.508702,-0.728969,-0.350341,-3.86381,1.27412
81,1.82,0.737391,2.18426,0.792345,0.604994,0.469929,-0.716118,-0.360585,-3.8906,1.29598
81,1.83,0.743422,2.18876,0.785249,0.601337,0.430895,-0.70305,-0.370728,-3.91595,1.31757
81,1.84,0.749417,2.19287,0.778285,0.597579,0.391614,-0.689768,-0.380766,-3.93983,1.33887
81,1.85,0.755374,2.19659,0.771455,0.593722,0.352103,-0.676274,-0.390698,-3.96223,1.35989
81,1.86,0.761291,2.19991,0.76476,0.589766,0.312375,-0.662571,-0.40052,-3.9831,1.38062
81,1.87,0.767169,2.20284,0.758204,0.585712,0.272446,-0.648663,-0.410228,-4.00244,1.40104
81,1.88,0.773005,2.20536,0.751788,0.581562,0.232331,-0.634551,-0.41982,-4.02021,1.42115
81,1.89,0.7788,2.20749,0.745514,0.577316,0.192047,-0.620241,-0.429293,-4.0364,1.44095
81,1.9,0.784551,2.2092,0.739384,0.572976,0.151609,-0.605733,-0.438642,-4.05096,1.46042
81,1.91,0.790259,2.21052,0.7334,0.568543,0.111033,-0.591033,-0.447866,-4.06389,1.47956
81,1.92,0.795922,2.21142,0.727564,0.564019,0.0703365,-0.576143,-0.45696,-4.07516,1.49837
81,1.93,0.801539,2.21192,0.721877,0.559405,0.0295356,-0.561067,-0.465922,-4.08474,1.51683
81,1.94,0.807109,2.21201,0.716343,0.554701,-0.0113526,-0.545808,-0.474749,-4.09261,1.53494
81,1.95,0.812633,2.2117,0.710962,0.54991,-0.0523108,-0.53037,-0.483438,-4.09874,1.55269
81,1.96,0.818107,2.21097,0.705736,0.545033,-0.0933215,-0.514755,-0.491984,-4.10311,1.57007
81,1.97,0.823533,2.20983,0.700667,0.540071,-0.134367,-0.498969,-0.500386,-4.10569,1.58708
81,1.98,0.828908,2.20828,0.695757,0.535026,-0.175429,-0.483015,-0.50864,-4.10646,1.60371
81,1.99,0.834233,2.20632,0.691007,0.529899,-0.21649,-0.466896,-0.516743,-4.10539,1.61995
81,2,0.839506,2.20395,0.68642,0.524691,-0.257531,-0.450617,-0.524691,-4.10247,1.6358
81,2.01,0.844727,2.20117,0.681996,0.519405,-0.298533,-0.434182,-0.532483,-4.09766,1.65125
81,2.02,0.849894,2.19798,0.677737,0.514042,-0.339478,-0.417594,-0.540113,-4.09094,1.66629
81,2.03,0.855007,2.19438,0.673644,0.508604,-0.380345,-0.400857,-0.54758,-4.08229,1.68091
81,2.04,0.860066,2.19037,0.66972,0.503091,-0.421117,-0.383977,-0.55488,-4.07168,1.6951
81,2.05,0.865069,2.18596,0.665965,0.497507,-0.461772,-0.366957,-0.56201,-4.05908,1.70887
81,2.06,0.870016,2.18114,0.662381,0.491852,-0.502292,-0.349801,-0.568967,-4.04448,1.7222
81,2.07,0.874906,2.17591,0.65897,0.486128,-0.542655,-0.332514,-0.575747,-4.02785,1.73509
81,2.08,0.879738,2.17029,0.655731,0.480337,-0.582842,-0.315101,-0.582349,-4.00915,1.74752
81,2.09,0.884512,2.16426,0.652668,0.474481,-0.622831,-0.297565,-0.588767,-3.98838,1.75949
81,2.1,0.889227,2.15783,0.64978,0.468563,-0.662602,-0.279913,-0.595,-3.9655,1.771
81,2.11,0.893883,2.15101,0.64707,0.462582,-0.702134,-0.262147,-0.601044,-3.94049,1.78203
81,2.12,0.898479,2.14379,0.644538,0.456542,-0.741405,-0.244273,-0.606896,-3.91332,1.79259
81,2.13,0.903014,2.13618,0.642185,0.450445,-0.780393,-0.226297,-0.612552,-3.88398,1.80265
81,2.14,0.907488,2.12818,0.640012,0.444292,-0.819077,-0.208222,-0.618011,-3.85243,1.81223
81,2.15,0.9119,2.1198,0.638021,0.438085,-0.857435,-0.190054,-0.623268,-3.81865,1.8213
81,2.16,0.916249,2.11103,0.636212,0.431827,-0.895443,-0.171798,-0.62832,-3.78261,1.82986
81,2.17,0.920536,2.10189,0.634585,0.42552,-0.933079,-0.153459,-0.633164,-3.7443,1.8379
81,2.18,0.924759,2.09237,0.633143,0.419165,-0.970321,-0.135041,-0.637798,-3.70368,1.84542
81,2.19,0.928919,2.08249,0.631885,0.412764,-1.00715,-0.116552,-0.642217,-3.66074,1.85241
81,2.2,0.933015,2.07223,0.630812,0.406321,-1.04353,-0.0979951,-0.64642,-3.61544,1.85886
81,2.21,0.937045,2.06162,0.629925,0.399837,-1.07945,-0.0793764,-0.650402,-3.56777,1.86477
81,2.22,0.941011,2.05064,0.629224,0.393314,-1.11488,-0.0607015,-0.65416,-3.51769,1.87013
81,2.23,0.944912,2.03932,0.628711,0.386754,-1.14979,-0.0419757,-0.657692,-3.46519,1.87492
81,2.24,0.948746,2.02765,0.628385,0.380161,-1.18417,-0.0232049,-0.660994,-3.41024,1.87916
81,2.25,0.952515,2.01564,0.628247,0.373535,-1.21799,-0.00439453,-0.664062,-3.35281,1.88281
81,2.26,0.956217,2.00329,0.628297,0.36688,-1.25122,0.0144495,-0.666895,-3.29288,1.88589
81,2.27,0.959852,1.99062,0.628536,0.360198,-1.28384,0.0333213,-0.669489,-3.23043,1.88838
81,2.28,0.963421,1.97762,0.628964,0.353491,-1.31582,0.052215,-0.67184,-3.16543,1.89027
81,2.29,0.966922,1.9643,0.629581,0.346762,-1.34714,0.0711247,-0.673946,-3.09785,1.89156
81,2.3,0.970356,1.95068,0.630386,0.340013,-1.37777,0.0900443,-0.675802,-3.02768,1.89225
81,2.31,0.973722,1.93675,0.631381,0.333247,-1.40768,0.108968,-0.677407,-2.95488,1.89231
81,2.32,0.977021,1.92253,0.632566,0.326466,-1.43686,0.127888,-0.678758,-2.87944,1.89176
81,2.33,0.980251,1.90802,0.633939,0.319673,-1.46526,0.146801,-0.679849,-2.80132,1.89057
81,2.34,0.983414,1.89322,0.635502,0.31287,-1.49287,0.165698,-0.68068,-2.7205,1.88874
81,2.35,0.986509,1.87816,0.637253,0.30606,-1.51966,0.184573,-0.681246,-2.63697,1.88627
81,2.36,0.989535,1.86283,0.639193,0.299246,-1.5456,0.203421,-0.681545,-2.55069,1.88315
81,2.37,0.992494,1.84725,0.641321,0.29243,-1.57067,0.222234,-0.681572,-2.46163,1.87937
81,2.38,0.995384,1.83142,0.643638,0.285615,-1.59483,0.241006,-0.681326,-2.36978,1.87492
81,2.39,0.998206,1.81536,0.646141,0.278804,-1.61805,0.25973,-0.680803,-2.27511,1.8698
81,2.4,1.00096,1.79907,0.648832,0.272,-1.64032,0.2784,-0.68,-2.1776,1.864
81,2.41,1.00365,1.78256,0.651709,0.265205,-1.6616,0.297008,-0.678913,-2.07722,1.85751
81,2.42,1.00626,1.76584,0.654772,0.258423,-1.68185,0.315548,-0.67754,-1.97394,1.85033
81,2.43,1.00881,1.74892,0.65802,0.251655,-1.70107,0.334012,-0.675878,-1.86774,1.84244
81,2.44,1.0113,1.73182,0.661452,0.244906,-1.7192,0.352394,-0.673922,-1.7586,1.83384
81,2.45,1.01371,1.71454,0.665067,0.238178,-1.73623,0.370687,-0.671671,-1.6465,1.82453
81,2.46,1.01606,1.6971,0.668865,0.231474,-1.75212,0.388883,-0.66912,-1.5314,1.8145
81,2.47,1.01834,1.6795,0.672845,0.224797,-1.76685,0.406974,-0.666267,-1.41328,1.80373
81,2.48,1.02056,1.66177,0.677004,0.218149,-1.78038,0.424955,-0.663109,-1.29213,1.79223
81,2.49,1.02271,1.6439,0.681343,0.211535,-1.79268,0.442816,-0.659643,-1.1679,1.77998
81,2.5,1.02479,1.62592,0.68586,0.204958,-1.80372,0.460552,-0.655864,-1.04059,1.76698
81,2.51,1.0268,1.60783,0.690554,0.198419,-1.81348,0.478153,-0.651771,-0.910156,1.75321
81,2.52,1.02876,1.58965,0.695423,0.191923,-1.82192,0.495613,-0.64736,-0.776586,1.73869
81,2.53,1.03064,1.5714,0.700466,0.185473,-1.829,0.512924,-0.642628,-0.63985,1.72339
81,2.54,1.03247,1.55308,0.705681,0.179072,-1.8347,0.530079,-0.637571,-0.499926,1.70731
81,2.55,1.03422,1.53471,0.711067,0.172723,-1.83899,0.547068,-0.632188,-0.356788,1.69044
81,2.56,1.03592,1.5163,0.716622,0.166429,-1.84183,0.563885,-0.626473,-0.210411,1.67277
81,2.57,1.03755,1.49787,0.722344,0.160194,-1.84319,0.580521,-0.620425,-0.0607703,1.65431
81,2.58,1.03912,1.47944,0.728231,0.154022,-1.84303,0.596968,-0.61404,0.0921576,1.63503
81,2.59,1.04063,1.46102,0.734283,0.147915,-1.84133,0.613219,-0.607315,0.248398,1.61494
81,2.6,1.04208,1.44262,0.740495,0.141877,-1.83805,0.629264,-0.600247,0.407975,1.59402
81,2.61,1.04347,1.42426,0.746867,0.135911,-1.83316,0.645096,-0.592833,0.570914,1.57228
81,2.62,1.0448,1.40596,0.753396,0.130021,-1.82662,0.660707,-0.585069,0.73724,1.54969
81,2.63,1.04607,1.38774,0.760081,0.124211,-1.8184,0.676087,-0.576952,0.906976,1.52627
81,2.64,1.04729,1.3696,0.766917,0.118483,-1.80847,0.691229,-0.56848,1.08015,1.50198
81,2.65,1.04844,1.35157,0.773904,0.112842,-1.79679,0.706124,-0.559649,1.25678,1.47684
81,2.66,1.04954,1.33367,0.781039,0.107291,-1.78332,0.720763,-0.550456,1.4369,1.45084
81,2.67,1.05059,1.31591,0.788319,0.101834,-1.76804,0.735138,-0.540898,1.62052,1.42396
81,2.68,1.05158,1.29832,0.795741,0.0964747,-1.7509,0.74924,-0.530971,1.80768,1.39619
81,2.69,1.05252,1.2809,0.803303,0.0912162,-1.73187,0.763059,-0.520673,1.9984,1.36754
81,2.7,1.0534,1.26369,0.811001,0.0860625,-1.71092,0.776587,-0.51,2.1927,1.338
81,2.71,1.05424,1.24669,0.818833,0.0810174,-1.68801,0.789816,-0.498949,2.39061,1.30755
81,2.72,1.05503,1.22993,0.826796,0.0760848,-1.6631,0.802736,-0.487518,2.59215,1.2762
81,2.73,1.05576,1.21343,0.834887,0.0712684,-1.63615,0.815337,-0.475703,2.79735,1.24392
81,2.74,1.05645,1.19722,0.843102,0.066572,-1.60714,0.827611,-0.4635,3.00623,1.21073
81,2.75,1.05709,1.1813,0.851438,0.0619997,-1.57602,0.839548,-0.450907,3.21882,1.1766
81,2.76,1.05769,1.1657,0.859892,0.0575552,-1.54275,0.85114,-0.43792,3.43513,1.14154
81,2.77,1.05825,1.15045,0.86846,0.0532426,-1.5073,0.862376,-0.424537,3.65521,1.10553
81,2.78,1.05876,1.13556,0.877138,0.0490658,-1.46963,0.873247,-0.410754,3.87906,1.06856
81,2.79,1.05923,1.12106,0.885923,0.0450289,-1.42971,0.883744,-0.396568,4.10672,1.03064
81,2.8,1.05966,1.10698,0.894812,0.0411358,-1.38749,0.893857,-0.381975,4.3382,0.991753
81,2.81,1.06005,1.09332,0.903799,0.0373907,-1.34293,0.903576,-0.366974,4.57354,0.951891
81,2.82,1.06041,1.08013,0.912882,0.0337977,-1.296,0.912891,-0.35156,4.81276,0.911048
81,2.83,1.06073,1.06741,0.922056,0.0303609,-1.24666,0.921793,-0.335731,5.05588,0.869217
81,2.84,1.06101,1.0552,0.931316,0.0270845,-1.19487,0.930272,-0.319482,5.30293,0.826391
81,2.85,1.06127,1.04352,0.94066,0.0239727,-1.14059,0.938318,-0.302813,5.55394,0.782563
81,2.86,1.06149,1.0324,0.950081,0.0210297,-1.08378,0.94592,-0.285718,5.80892,0.737725
81,2.87,1.06169,1.02185,0.959576,0.0182597,-1.0244,0.953069,-0.268194,6.0679,0.69187
81,2.88,1.06186,1.01192,0.969141,0.0156672,-0.962408,0.959754,-0.25024,6.33091,0.644992
81,2.89,1.062,1.00262,0.97877,0.0132564,-0.897767,0.965965,-0.231851,6.59796,0.597083
81,2.9,1.06213,0.993972,0.988459,0.0110316,-0.830436,0.971692,-0.213025,6.8691,0.548136
81,2.91,1.06223,0.986016,0.998202,0.00899736,-0.760372,0.976925,-0.193758,7.14433,0.498144
81,2.92,1.06231,0.978774,1.008,0.00715797,-0.687535,0.981652,-0.174046,7.42369,0.447099
81,2.93,1.06237,0.972275,1.01783,0.00551792,-0.611884,0.985863,-0.153888,7.7072,0.394995
81,2.94,1.06242,0.966546,1.02771,0.0040817,-0.533377,0.989548,-0.13328,7.99488,0.341824
81,2.95,1.06245,0.961617,1.03762,0.00285383,-0.451973,0.992696,-0.112218,8.28676,0.287579
81,2.96,1.06248,0.957516,1.04756,0.00183885,-0.367628,0.995296,-0.0907002,8.58286,0.232254
81,2.97,1.06249,0.954274,1.05753,0.00104136,-0.280301,0.997338,-0.0687225,8.88321,0.175841
81,2.98,1.0625,0.95192,1.06751,0.000465947,-0.18995,0.998809,-0.046282,9.18784,0.118332
81,2.99,1.0625,0.950485,1.0775,0.00011727,-0.0965302,0.9997,-0.0233755,9.49676,0.0597206
81,3,1.0625,0.95,1.0875,1.77636E-15,-1.98952E-13,1,-4.61853E-14,9.81,1.20792E-13
82,0,0,0,2,0,0,0,0,0,0
82,0.01,3.86947E-07,2.01567E-06,2,0.00011589,0.000603419,-0.000234392,0.0231005,0.120171,-0.0467068
82,0.02,3.08008E-06,1.60229E-05,1.99999,0.000460465,0.00239321,-0.000930715,0.0457375,0.237279,-0.0923874
82,0.03,1.03431E-05,5.37328E-05,1.99998,0.00102911,0.00533887,-0.00207874,0.067914,0.351349,-0.137049
82,0.04,2.43938E-05,0.000126552,1.99995,0.00181722,0.00941014,-0.00366832,0.0896332,0.462405,-0.180699
82,0.05,4.74039E-05,0.000245588,1.9999,0.00282025,0.014577,-0.00568937,0.110898,0.570473,-0.223344
82,0.06,8.15002E-05,0.000421645,1.99984,0.00403368,0.0208097,-0.00813188,0.131712,0.675577,-0.264992
82,0.07,0.000128764,0.000665236,1.99974,0.005453,0.0280787,-0.0109859,0.152078,0.777743,-0.30565
82,0.08,0.000191232,0.000986577,1.99961,0.00707375,0.0363549,-0.0142416,0.171999,0.876995,-0.345324
82,0.09,0.000270896,0.00139559,1.99945,0.00889151,0.045609,-0.0178891,0.191478,0.973358,-0.384023
82,0.1,0.000369704,0.00190192,1.99926,0.0109019,0.0558125,-0.0219188,0.210519,1.06686,-0.421753
82,0.11,0.00048956,0.00251491,1.99901,0.0131004,0.0669367,-0.026321,0.229123,1.15752,-0.458522
82,0.12,0.000632325,0.00324363,1.99873,0.0154829,0.0789535,-0.0310861,0.247296,1.24537,-0.494336
82,0.13,0.000799816,0.00409686,1.99839,0.0180449,0.0918347,-0.0362046,0.265039,1.33042,-0.529203
82,0.14,0.000993808,0.00508311,1.998,0.0207822,0.105553,-0.041667,0.282356,1.41272,-0.56313
82,0.15,0.00121603,0.00621062,1.99756,0.0236906,0.12008,-0.0474641,0.29925,1.49227,-0.596125
82,0.16,0.00146818,0.00748732,1.99705,0.0267658,0.135389,-0.0535864,0.315724,1.56912,-0.628194
82,0.17,0.00175189,0.00892092,1.99648,0.0300037,0.151453,-0.0600249,0.331781,1.64327,-0.659345
82,0.18,0.00206878,0.0105188,1.99585,0.0334001,0.168246,-0.0667703,0.347424,1.71476,-0.689584
82,0.19,0.00242041,0.0122882,1.99515,0.0369508,0.18574,-0.0738135,0.362657,1.78361,-0.718919
82,0.2,0.0028083,0.0142359,1.99437,0.0406519,0.203909,-0.0811457,0.377481,1.84984,-0.747358
82,0.21,0.00323393,0.0163685,1.99352,0.0444991,0.222728,-0.0887577,0.391902,1.91349,-0.774907
82,0.22,0.00369875,0.0186925,1.9926,0.0484886,0.24217,-0.0966409,0.405921,1.97457,-0.801574
82,0.23,0.00420416,0.0212139,1.99159,0.0526162,0.262211,-0.104786,0.419542,2.03311,-0.827365
82,0.24,0.00475152,0.0239386,1.9905,0.0568781,0.282824,-0.113185,0.432768,2.08914,-0.852288
82,0.25,0.00534216,0.0268722,1.98933,0.0612703,0.303985,-0.121829,0.445602,2.14268,-0.87635
82,0.26,0.00597735,0.0300201,1.98806,0.0657888,0.32567,-0.130709,0.458047,2.19375,-0.899559
82,0.27,0.00665834,0.0333873,1.98671,0.0704299,0.347852,-0.139818,0.470106,2.24239,-0.921921
82,0.28,0.00738634,0.0369787,1.98527,0.0751897,0.370509,-0.149145,0.481783,2.2886,-0.943444
82,0.29,0.00816252,0.040799,1.98373,0.0800643,0.393616,-0.158684,0.493079,2.33243,-0.964134
82,0.3,0.008988,0.0448525,1.98209,0.08505,0.41715,-0.168425,0.504,2.3739,-0.984
82,0.31,0.00986388,0.0491433,1.98036,0.090143,0.441087,-0.178361,0.514547,2.41303,-1.00305
82,0.32,0.0107912,0.0536754,1.97852,0.0953397,0.465403,-0.188483,0.524724,2.44984,-1.02129
82,0.33,0.011771,0.0584526,1.97659,0.100636,0.490076,-0.198784,0.534534,2.48436,-1.03872
82,0.34,0.0128043,0.0634781,1.97455,0.106029,0.515082,-0.209255,0.54398,2.51661,-1.05536
82,0.35,0.0138919,0.0687552,1.9724,0.111515,0.5404,-0.219888,0.553065,2.54663,-1.07121
82,0.36,0.0150348,0.074287,1.97015,0.117089,0.566008,-0.230676,0.561792,2.57443,-1.08627
82,0.37,0.016234,0.0800763,1.96779,0.122749,0.591882,-0.241611,0.570165,2.60004,-1.10056
82,0.38,0.0174901,0.0861255,1.96532,0.128491,0.618001,-0.252685,0.578185,2.62348,-1.11409
82,0.39,0.0188041,0.092437,1.96273,0.134312,0.644344,-0.263891,0.585858,2.64479,-1.12685
82,0.4,0.0201766,0.0990131,1.96004,0.140207,0.67089,-0.27522,0.593185,2.66398,-1.13886
82,0.41,0.0216084,0.105855,1.95723,0.146174,0.697617,-0.286665,0.60017,2.68108,-1.15013
82,0.42,0.0231003,0.112966,1.95431,0.15221,0.724505,-0.29822,0.606816,2.69611,-1.16066
82,0.43,0.0246529,0.120346,1.95126,0.15831,0.751532,-0.309876,0.613126,2.70911,-1.17045
82,0.44,0.0262667,0.127997,1.94811,0.164471,0.77868,-0.321626,0.619103,2.72009,-1.17952
82,0.45,0.0279425,0.13592,1.94483,0.170691,0.805928,-0.333464,0.62475,2.72908,-1.18788
82,0.46,0.0296807,0.144116,1.94144,0.176965,0.833255,-0.345382,0.630071,2.7361,-1.19552
82,0.47,0.0314819,0.152585,1.93792,0.183291,0.860643,-0.357372,0.635067,2.74118,-1.20246
82,0.48,0.0333467,0.161329,1.93429,0.189665,0.888072,-0.369428,0.639744,2.74435,-1.2087
82,0.49,0.0352754,0.170347,1.93054,0.196085,0.915524,-0.381544,0.644103,2.74562,-1.21426
82,0.5,0.0372685,0.179639,1.92666,0.202546,0.942978,-0.393711,0.648148,2.74503,-1.21914
82,0.51,0.0393265,0.189206,1.92266,0.209047,0.970418,-0.405924,0.651882,2.7426,-1.22334
82,0.52,0.0414496,0.199048,1.91854,0.215583,0.997824,-0.418176,0.655308,2.73835,-1.22687
82,0.53,0.0436382,0.209163,1.9143,0.222152,1.02518,-0.43046,0.658429,2.73232,-1.22975
82,0.54,0.0458927,0.219551,1.90993,0.22875,1.05246,-0.442769,0.661248,2.72451,-1.23197
82,0.55,0.0482133,0.230212,1.90544,0.235376,1.07966,-0.455097,0.663769,2.71497,-1.23354
82,0.56,0.0506003,0.241144,1.90083,0.242025,1.10676,-0.467437,0.665993,2.70371,-1.23448
82,0.57,0.0530539,0.252346,1.89609,0.248695,1.13373,-0.479784,0.667926,2.69075,-1.23479
82,0.58,0.0555743,0.263818,1.89123,0.255382,1.16057,-0.492131,0.669569,2.67614,-1.23447
82,0.59,0.0581616,0.275557,1.88625,0.262085,1.18725,-0.504472,0.670926,2.65988,-1.23354
82,0.6,0.060816,0.287562,1.88114,0.2688,1.21376,-0.5168,0.672,2.642,-1.232
82,0.61,0.0635376,0.299832,1.87591,0.275524,1.24008,-0.52911,0.672794,2.62253,-1.22986
82,0.62,0.0663265,0.312363,1.87056,0.282255,1.26621,-0.541395,0.673311,2.6015,-1.22712
82,0.63,0.0691827,0.325155,1.86509,0.28899,1.29211,-0.55365,0.673554,2.57892,-1.22379
82,0.64,0.0721063,0.338205,1.85949,0.295725,1.31778,-0.565869,0.673527,2.55483,-1.21988
82,0.65,0.0750972,0.35151,1.85377,0.302459,1.3432,-0.578046,0.673231,2.52925,-1.2154
82,0.66,0.0781555,0.365068,1.84793,0.309189,1.36836,-0.590175,0.672672,2.5022,-1.21035
82,0.67,0.081281,0.378876,1.84197,0.315912,1.39324,-0.602251,0.671851,2.47371,-1.20475
82,0.68,0.0844737,0.392932,1.83588,0.322625,1.41783,-0.614268,0.670772,2.4438,-1.19859
82,0.69,0.0877334,0.407232,1.82968,0.329326,1.44211,-0.626221,0.669438,2.4125,-1.19188
82,0.7,0.0910601,0.421773,1.82336,0.336013,1.46607,-0.638104,0.667852,2.37984,-1.18464
82,0.71,0.0944536,0.436552,1.81692,0.342683,1.4897,-0.649912,0.666017,2.34583,-1.17687
82,0.72,0.0979137,0.451566,1.81036,0.349332,1.51299,-0.66164,0.663936,2.3105,-1.16858
82,0.73,0.10144,0.466811,1.80369,0.35596,1.53591,-0.673282,0.661613,2.27389,-1.15977
82,0.74,0.105033,0.482283,1.7969,0.362564,1.55846,-0.684833,0.659049,2.236,-1.15045
82,0.75,0.108691,0.497979,1.78999,0.369141,1.58063,-0.696289,0.65625,2.19687,-1.14062
82,0.76,0.112416,0.513894,1.78297,0.375688,1.60239,-0.707644,0.653217,2.15653,-1.13031
82,0.77,0.116205,0.530025,1.77584,0.382204,1.62375,-0.718894,0.649954,2.115,-1.11951
82,0.78,0.12006,0.546368,1.76859,0.388686,1.64469,-0.730033,0.646464,2.07229,-1.10822
82,0.79,0.123979,0.562917,1.76124,0.395133,1.66519,-0.741057,0.64275,2.02845,-1.09647
82,0.8,0.127962,0.57967,1.75377,0.401541,1.68525,-0.75196,0.638815,1.98349,-1.08425
82,0.81,0.132009,0.596621,1.7462,0.407908,1.70486,-0.76274,0.634662,1.93743,-1.07157
82,0.82,0.13612,0.613766,1.73852,0.414233,1.724,-0.77339,0.630295,1.89031,-1.05844
82,0.83,0.140294,0.631099,1.73073,0.420513,1.74266,-0.783907,0.625715,1.84215,-1.04486
82,0.84,0.14453,0.648617,1.72284,0.426747,1.76084,-0.794286,0.620928,1.79296,-1.03085
82,0.85,0.148829,0.666314,1.71485,0.432931,1.77852,-0.804523,0.615935,1.74279,-1.01641
82,0.86,0.153189,0.684186,1.70675,0.439065,1.79569,-0.814613,0.61074,1.69165,-1.00154
82,0.87,0.15761,0.702227,1.69855,0.445146,1.81235,-0.824552,0.605346,1.63956,-0.986261
82,0.88,0.162091,0.720431,1.69026,0.451171,1.82848,-0.834337,0.599756,1.58656,-0.970573
82,0.89,0.166633,0.738794,1.68187,0.45714,1.84408,-0.843962,0.593973,1.53266,-0.954483
82,0.9,0.171234,0.757311,1.67338,0.46305,1.85913,-0.853425,0.588,1.4779,-0.938
82,0.91,0.175894,0.775975,1.6648,0.468899,1.87363,-0.862721,0.581841,1.42229,-0.92113
82,0.92,0.180612,0.794782,1.65613,0.474686,1.88757,-0.871846,0.575497,1.36587,-0.903881
82,0.93,0.185387,0.813725,1.64736,0.480409,1.90095,-0.880797,0.568974,1.30865,-0.886259
82,0.94,0.19022,0.832799,1.63851,0.486065,1.91374,-0.88957,0.562273,1.25067,-0.868272
82,0.95,0.195108,0.851998,1.62957,0.491654,1.92596,-0.898162,0.555398,1.19194,-0.849927
82,0.96,0.200053,0.871316,1.62055,0.497172,1.93758,-0.906568,0.548352,1.13249,-0.831232
82,0.97,0.205052,0.890747,1.61144,0.50262,1.9486,-0.914785,0.541138,1.07235,-0.812193
82,0.98,0.210105,0.910286,1.60225,0.507995,1.95902,-0.92281,0.533759,1.01155,-0.792818
82,0.99,0.215211,0.929926,1.59299,0.513295,1.96883,-0.93064,0.526218,0.950094,-0.773113
82,1,0.22037,0.94966,1.58364,0.518519,1.97802,-0.938272,0.518519,0.888025,-0.753086
82,1.01,0.225581,0.969484,1.57422,0.523665,1.98659,-0.945701,0.510663,0.825362,-0.732745
82,1.02,0.230843,0.98939,1.56473,0.528731,1.99453,-0.952925,0.502656,0.76213,-0.712096
82,1.03,0.236156,1.00937,1.55516,0.533717,2.00183,-0.959942,0.494499,0.698356,-0.691147
82,1.04,0.241517,1.02942,1.54553,0.538621,2.0085,-0.966747,0.486196,0.634062,-0.669904
82,1.05,0.246928,1.04954,1.53583,0.543441,2.01451,-0.973339,0.47775,0.569275,-0.648375
82,1.06,0.252386,1.06971,1.52606,0.548175,2.01988,-0.979714,0.469164,0.504019,-0.626567
82,1.07,0.257891,1.08994,1.51624,0.552823,2.02459,-0.98587,0.460441,0.43832,-0.604488
82,1.08,0.263442,1.1102,1.50635,0.557384,2.02864,-0.991803,0.451584,0.372202,-0.582144
82,1.09,0.269038,1.13051,1.4964,0.561855,2.03203,-0.997512,0.442597,0.30569,-0.559543
82,1.1,0.274679,1.15084,1.4864,0.566235,2.03476,-1.00299,0.433481,0.238809,-0.536691
82,1.11,0.280363,1.1712,1.47634,0.570524,2.03681,-1.00824,0.424242,0.171584,-0.513597
82,1.12,0.286089,1.19157,1.46623,0.57472,2.03819,-1.01326,0.414881,0.10404,-0.490267
82,1.13,0.291857,1.21196,1.45608,0.578821,2.03889,-1.01805,0.405402,0.0362021,-0.466708
82,1.14,0.297665,1.23235,1.44587,0.582827,2.03891,-1.0226,0.395808,-0.0319048,-0.442928
82,1.15,0.303513,1.25274,1.43563,0.586737,2.03825,-1.02691,0.386102,-0.100256,-0.418934
82,1.16,0.3094,1.27311,1.42534,0.590549,2.0369,-1.03098,0.376287,-0.168826,-0.394732
82,1.17,0.315324,1.29347,1.41501,0.594262,2.03487,-1.0348,0.366366,-0.237591,-0.370331
82,1.18,0.321285,1.31381,1.40464,0.597876,2.03215,-1.03838,0.356343,-0.306524,-0.345737
82,1.19,0.327281,1.33411,1.39424,0.601389,2.02874,-1.04172,0.346219,-0.375602,-0.320958
82,1.2,0.333312,1.35438,1.38381,0.6048,2.02464,-1.0448,0.336,-0.4448,-0.296
82,1.21,0.339377,1.3746,1.37335,0.608109,2.01985,-1.04763,0.325687,-0.514092,-0.270871
82,1.22,0.345474,1.39478,1.36286,0.611313,2.01436,-1.05022,0.315284,-0.583453,-0.245578
82,1.23,0.351603,1.41489,1.35234,0.614414,2.00818,-1.05255,0.304794,-0.652859,-0.220129
82,1.24,0.357762,1.43494,1.34181,0.617409,2.0013,-1.05462,0.29422,-0.722285,-0.19453
82,1.25,0.36395,1.45491,1.33125,0.620298,1.99373,-1.05644,0.283565,-0.791705,-0.168789
82,1.26,0.370167,1.47481,1.32068,0.62308,1.98547,-1.05799,0.272832,-0.861095,-0.142912
82,1.27,0.376412,1.49462,1.31009,0.625754,1.97651,-1.05929,0.262025,-0.93043,-0.116907
82,1.28,0.382682,1.51434,1.29949,0.62832,1.96686,-1.06033,0.251145,-0.999684,-0.090782
82,1.29,0.388978,1.53395,1.28889,0.630777,1.95652,-1.06111,0.240198,-1.06883,-0.064543
82,1.3,0.395297,1.55346,1.27827,0.633124,1.94548,-1.06162,0.229185,-1.13785,-0.0381975
